reg;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel;couv_rappel_biv;couv_3_rappel
24;2022-03-22;57;122;458;1202;0;0;2073952;2052160;1606519;19963;0;8;80.9;80.0;62.6;0.8;0.0;0.0
24;2022-03-23;104;184;466;773;0;2;2074056;2052344;1606985;20736;0;10;80.9;80.0;62.7;0.8;0.0;0.0
24;2022-03-24;39;85;382;1146;0;0;2074095;2052429;1607367;21882;0;10;80.9;80.0;62.7;0.9;0.0;0.0
24;2022-03-25;60;122;640;1486;0;2;2074155;2052551;1608007;23368;0;12;80.9;80.0;62.7;0.9;0.0;0.0
24;2022-03-26;39;45;271;427;0;0;2074194;2052596;1608278;23795;0;12;80.9;80.0;62.7;0.9;0.0;0.0
24;2022-03-27;12;10;28;64;0;1;2074206;2052606;1608306;23859;0;13;80.9;80.0;62.7;0.9;0.0;0.0
24;2022-03-28;23;63;301;879;0;0;2074229;2052669;1608607;24738;0;13;80.9;80.0;62.7;1.0;0.0;0.0
24;2022-03-29;28;60;446;1435;0;3;2074257;2052729;1609053;26173;0;16;80.9;80.0;62.7;1.0;0.0;0.0
24;2022-03-30;84;177;406;1100;0;1;2074341;2052906;1609459;27273;0;17;80.9;80.0;62.7;1.1;0.0;0.0
24;2022-03-31;58;71;419;1306;0;3;2074399;2052977;1609878;28579;0;20;80.9;80.0;62.8;1.1;0.0;0.0
24;2022-04-01;59;73;550;1730;0;1;2074458;2053050;1610428;30309;0;21;80.9;80.0;62.8;1.2;0.0;0.0
24;2022-04-02;41;51;242;554;0;1;2074499;2053101;1610670;30863;0;22;80.9;80.0;62.8;1.2;0.0;0.0
24;2022-04-03;2;4;22;21;0;0;2074501;2053105;1610692;30884;0;22;80.9;80.0;62.8;1.2;0.0;0.0
24;2022-04-04;83;52;291;862;0;0;2074584;2053157;1610983;31746;0;22;80.9;80.0;62.8;1.2;0.0;0.0
24;2022-04-05;80;69;468;1862;0;3;2074664;2053226;1611451;33608;0;25;80.9;80.1;62.8;1.3;0.0;0.0
24;2022-04-06;64;75;421;1417;0;6;2074728;2053301;1611872;35025;0;31;80.9;80.1;62.8;1.4;0.0;0.0
24;2022-04-07;51;54;397;1854;0;2;2074779;2053355;1612269;36879;0;33;80.9;80.1;62.9;1.4;0.0;0.0
24;2022-04-08;69;84;616;2207;0;6;2074848;2053439;1612885;39086;0;39;80.9;80.1;62.9;1.5;0.0;0.0
24;2022-04-09;30;49;258;648;0;4;2074878;2053488;1613143;39734;0;43;80.9;80.1;62.9;1.5;0.0;0.0
24;2022-04-10;3;14;25;86;0;0;2074881;2053502;1613168;39820;0;43;80.9;80.1;62.9;1.6;0.0;0.0
24;2022-04-11;23;32;276;938;0;3;2074904;2053534;1613444;40758;0;46;80.9;80.1;62.9;1.6;0.0;0.0
24;2022-04-12;51;57;475;1963;0;7;2074955;2053591;1613919;42721;0;53;80.9;80.1;62.9;1.7;0.0;0.0
24;2022-04-13;50;88;387;1402;0;1;2075005;2053679;1614306;44123;0;54;80.9;80.1;62.9;1.7;0.0;0.0
24;2022-04-14;36;50;393;1591;0;8;2075041;2053729;1614699;45714;0;62;80.9;80.1;63.0;1.8;0.0;0.0
24;2022-04-15;43;73;523;1799;0;3;2075084;2053802;1615222;47513;0;65;80.9;80.1;63.0;1.9;0.0;0.0
24;2022-04-16;26;27;143;424;0;0;2075110;2053829;1615365;47937;0;65;80.9;80.1;63.0;1.9;0.0;0.0
24;2022-04-17;0;6;7;25;0;0;2075110;2053835;1615372;47962;0;65;80.9;80.1;63.0;1.9;0.0;0.0
24;2022-04-18;1;10;52;33;0;0;2075111;2053845;1615424;47995;0;65;80.9;80.1;63.0;1.9;0.0;0.0
24;2022-04-19;51;61;367;1414;0;7;2075162;2053906;1615791;49409;0;72;80.9;80.1;63.0;1.9;0.0;0.0
24;2022-04-20;59;87;369;1386;0;4;2075221;2053993;1616160;50795;0;76;80.9;80.1;63.0;2.0;0.0;0.0
24;2022-04-21;39;50;415;1671;0;7;2075260;2054043;1616575;52466;0;83;80.9;80.1;63.0;2.0;0.0;0.0
24;2022-04-22;48;76;513;1954;0;7;2075308;2054119;1617088;54420;0;90;80.9;80.1;63.0;2.1;0.0;0.0
24;2022-04-23;31;53;190;534;0;2;2075339;2054172;1617278;54954;0;92;80.9;80.1;63.1;2.1;0.0;0.0
24;2022-04-24;1;4;17;66;0;1;2075340;2054176;1617295;55020;0;93;80.9;80.1;63.1;2.1;0.0;0.0
24;2022-04-25;18;27;271;902;0;3;2075358;2054203;1617566;55922;0;96;80.9;80.1;63.1;2.2;0.0;0.0
24;2022-04-26;39;66;471;2077;0;7;2075397;2054269;1618037;57999;0;103;80.9;80.1;63.1;2.3;0.0;0.0
24;2022-04-27;75;81;392;1700;0;4;2075472;2054350;1618429;59699;0;107;80.9;80.1;63.1;2.3;0.0;0.0
24;2022-04-28;31;44;471;2129;0;16;2075503;2054394;1618900;61828;0;123;80.9;80.1;63.1;2.4;0.0;0.0
24;2022-04-29;72;100;607;2364;0;8;2075575;2054494;1619507;64192;0;131;80.9;80.1;63.1;2.5;0.0;0.0
24;2022-04-30;33;89;205;605;0;5;2075608;2054583;1619712;64797;0;136;80.9;80.1;63.1;2.5;0.0;0.0
24;2022-05-01;3;0;24;33;0;0;2075611;2054583;1619736;64830;0;136;80.9;80.1;63.1;2.5;0.0;0.0
24;2022-05-02;46;35;291;801;0;0;2075657;2054618;1620027;65631;0;136;80.9;80.1;63.2;2.6;0.0;0.0
24;2022-05-03;67;69;414;1766;0;6;2075724;2054687;1620441;67397;0;142;80.9;80.1;63.2;2.6;0.0;0.0
24;2022-05-04;50;76;328;1166;0;3;2075774;2054763;1620769;68563;0;145;80.9;80.1;63.2;2.7;0.0;0.0
24;2022-05-05;32;40;391;1896;0;7;2075806;2054803;1621160;70459;0;152;80.9;80.1;63.2;2.7;0.0;0.0
24;2022-05-06;50;64;556;2112;0;12;2075856;2054867;1621716;72571;0;164;80.9;80.1;63.2;2.8;0.0;0.0
24;2022-05-07;28;36;183;431;0;2;2075884;2054903;1621899;73002;0;166;80.9;80.1;63.2;2.8;0.0;0.0
24;2022-05-08;1;2;12;61;0;1;2075885;2054905;1621911;73063;0;167;80.9;80.1;63.2;2.8;0.0;0.0
24;2022-05-09;25;27;217;861;0;5;2075910;2054932;1622128;73924;0;172;80.9;80.1;63.2;2.9;0.0;0.0
24;2022-05-10;45;56;466;2107;0;15;2075955;2054988;1622594;76031;0;187;80.9;80.1;63.3;3.0;0.0;0.0
24;2022-05-11;67;67;320;1521;0;6;2076022;2055055;1622914;77552;0;193;80.9;80.1;63.3;3.0;0.0;0.0
24;2022-05-12;31;36;355;1841;0;11;2076053;2055091;1623269;79393;0;204;80.9;80.1;63.3;3.1;0.0;0.0
24;2022-05-13;50;63;511;2215;0;7;2076103;2055154;1623780;81608;0;211;80.9;80.1;63.3;3.2;0.0;0.0
24;2022-05-14;41;54;189;705;0;2;2076144;2055208;1623969;82313;0;213;80.9;80.1;63.3;3.2;0.0;0.0
24;2022-05-15;3;4;18;52;0;0;2076147;2055212;1623987;82365;0;213;80.9;80.1;63.3;3.2;0.0;0.0
24;2022-05-16;28;23;219;891;0;16;2076175;2055235;1624206;83256;0;229;80.9;80.1;63.3;3.2;0.0;0.0
24;2022-05-17;43;35;409;1940;0;3;2076218;2055270;1624615;85196;0;232;80.9;80.1;63.3;3.3;0.0;0.0
24;2022-05-18;35;50;265;1394;0;7;2076253;2055320;1624880;86590;0;239;80.9;80.1;63.4;3.4;0.0;0.0
24;2022-05-19;27;51;369;1829;0;10;2076280;2055371;1625249;88419;0;249;80.9;80.1;63.4;3.4;0.0;0.0
24;2022-05-20;47;52;460;1872;0;5;2076327;2055423;1625709;90291;0;254;81.0;80.1;63.4;3.5;0.0;0.0
24;2022-05-21;30;39;179;582;0;3;2076357;2055462;1625888;90873;0;257;81.0;80.1;63.4;3.5;0.0;0.0
24;2022-05-22;1;1;11;39;0;0;2076358;2055463;1625899;90912;0;257;81.0;80.1;63.4;3.5;0.0;0.0
24;2022-05-23;36;36;239;891;0;5;2076394;2055499;1626138;91803;0;262;81.0;80.1;63.4;3.6;0.0;0.0
24;2022-05-24;33;48;368;2056;0;11;2076427;2055547;1626506;93859;0;273;81.0;80.1;63.4;3.7;0.0;0.0
24;2022-05-25;49;64;321;1200;0;4;2076476;2055611;1626827;95059;0;277;81.0;80.1;63.4;3.7;0.0;0.0
24;2022-05-26;6;9;38;24;0;0;2076482;2055620;1626865;95083;0;277;81.0;80.1;63.4;3.7;0.0;0.0
24;2022-05-27;31;42;314;1194;0;7;2076513;2055662;1627179;96277;0;284;81.0;80.1;63.4;3.8;0.0;0.0
24;2022-05-28;30;32;140;402;0;6;2076543;2055694;1627319;96679;0;290;81.0;80.1;63.4;3.8;0.0;0.0
24;2022-05-29;1;3;4;35;0;0;2076544;2055697;1627323;96714;0;290;81.0;80.1;63.4;3.8;0.0;0.0
24;2022-05-30;15;18;168;990;0;9;2076559;2055715;1627491;97704;0;299;81.0;80.1;63.5;3.8;0.0;0.0
24;2022-05-31;37;40;317;1902;0;8;2076596;2055755;1627808;99606;0;307;81.0;80.1;63.5;3.9;0.0;0.0
24;2022-06-01;25;56;302;1203;0;2;2076621;2055811;1628110;100809;0;309;81.0;80.2;63.5;3.9;0.0;0.0
24;2022-06-02;28;40;414;1871;0;10;2076649;2055851;1628524;102680;0;319;81.0;80.2;63.5;4.0;0.0;0.0
24;2022-06-03;47;58;500;2414;0;18;2076696;2055909;1629024;105094;0;337;81.0;80.2;63.5;4.1;0.0;0.0
24;2022-06-04;27;31;150;433;0;3;2076723;2055940;1629174;105527;0;340;81.0;80.2;63.5;4.1;0.0;0.0
24;2022-06-05;6;2;16;21;0;0;2076729;2055942;1629190;105548;0;340;81.0;80.2;63.5;4.1;0.0;0.0
24;2022-06-06;10;14;46;40;0;0;2076739;2055956;1629236;105588;0;340;81.0;80.2;63.5;4.1;0.0;0.0
24;2022-06-07;26;57;269;1931;0;11;2076765;2056013;1629505;107519;0;351;81.0;80.2;63.5;4.2;0.0;0.0
24;2022-06-08;38;53;243;1447;0;3;2076803;2056066;1629748;108966;0;354;81.0;80.2;63.5;4.2;0.0;0.0
24;2022-06-09;27;36;267;2018;0;8;2076830;2056102;1630015;110984;0;362;81.0;80.2;63.6;4.3;0.0;0.0
24;2022-06-10;34;48;460;2493;0;10;2076864;2056150;1630475;113477;0;372;81.0;80.2;63.6;4.4;0.0;0.0
24;2022-06-11;28;34;210;822;0;1;2076892;2056184;1630685;114299;0;373;81.0;80.2;63.6;4.5;0.0;0.0
24;2022-06-12;1;3;10;113;0;1;2076893;2056187;1630695;114412;0;374;81.0;80.2;63.6;4.5;0.0;0.0
24;2022-06-13;21;26;213;884;0;3;2076914;2056213;1630908;115296;0;377;81.0;80.2;63.6;4.5;0.0;0.0
24;2022-06-14;39;53;322;2590;0;7;2076953;2056266;1631230;117886;0;384;81.0;80.2;63.6;4.6;0.0;0.0
24;2022-06-15;35;49;283;1467;0;8;2076988;2056315;1631513;119353;0;392;81.0;80.2;63.6;4.7;0.0;0.0
24;2022-06-16;26;21;323;1997;0;12;2077014;2056336;1631836;121350;0;404;81.0;80.2;63.6;4.7;0.0;0.0
24;2022-06-17;35;52;356;2698;0;17;2077049;2056388;1632192;124048;0;421;81.0;80.2;63.6;4.8;0.0;0.0
24;2022-06-18;23;32;168;833;0;5;2077072;2056420;1632360;124881;0;426;81.0;80.2;63.6;4.9;0.0;0.0
24;2022-06-19;2;1;13;35;0;0;2077074;2056421;1632373;124916;0;426;81.0;80.2;63.6;4.9;0.0;0.0
24;2022-06-20;20;20;252;1221;0;4;2077094;2056441;1632625;126137;0;430;81.0;80.2;63.7;4.9;0.0;0.0
24;2022-06-21;32;40;312;2840;0;12;2077126;2056481;1632937;128977;0;442;81.0;80.2;63.7;5.0;0.0;0.0
24;2022-06-22;27;29;262;1791;0;13;2077153;2056510;1633199;130768;0;455;81.0;80.2;63.7;5.1;0.0;0.0
24;2022-06-23;30;33;280;2952;0;10;2077183;2056543;1633479;133720;0;465;81.0;80.2;63.7;5.2;0.0;0.0
24;2022-06-24;31;44;387;3684;0;18;2077214;2056587;1633866;137404;0;483;81.0;80.2;63.7;5.4;0.0;0.0
24;2022-06-25;31;33;193;850;0;6;2077245;2056620;1634059;138254;0;489;81.0;80.2;63.7;5.4;0.0;0.0
24;2022-06-26;2;1;17;98;0;1;2077247;2056621;1634076;138352;0;490;81.0;80.2;63.7;5.4;0.0;0.0
24;2022-06-27;25;21;257;1669;0;17;2077272;2056642;1634333;140021;0;507;81.0;80.2;63.7;5.5;0.0;0.0
24;2022-06-28;53;48;397;4347;0;32;2077325;2056690;1634730;144368;0;539;81.0;80.2;63.7;5.6;0.0;0.0
24;2022-06-29;41;39;352;3242;0;17;2077366;2056729;1635082;147610;0;556;81.0;80.2;63.7;5.8;0.0;0.0
24;2022-06-30;26;26;396;4642;0;25;2077392;2056755;1635478;152252;0;581;81.0;80.2;63.8;5.9;0.0;0.0
24;2022-07-01;48;58;581;5625;0;42;2077440;2056813;1636059;157877;0;623;81.0;80.2;63.8;6.2;0.0;0.0
24;2022-07-02;22;31;252;1642;0;6;2077462;2056844;1636311;159519;0;629;81.0;80.2;63.8;6.2;0.0;0.0
24;2022-07-03;1;4;19;182;0;5;2077463;2056848;1636330;159701;0;634;81.0;80.2;63.8;6.2;0.0;0.0
24;2022-07-04;31;24;343;3155;0;19;2077494;2056872;1636673;162856;0;653;81.0;80.2;63.8;6.3;0.0;0.0
24;2022-07-05;37;37;524;6355;0;57;2077531;2056909;1637197;169211;0;710;81.0;80.2;63.8;6.6;0.0;0.0
24;2022-07-06;44;43;378;4688;0;42;2077575;2056952;1637575;173899;0;752;81.0;80.2;63.8;6.8;0.0;0.0
24;2022-07-07;33;43;409;5887;0;60;2077608;2056995;1637984;179786;0;812;81.0;80.2;63.9;7.0;0.0;0.0
24;2022-07-08;47;56;568;7044;0;84;2077655;2057051;1638552;186830;0;896;81.0;80.2;63.9;7.3;0.0;0.0
24;2022-07-09;26;31;241;1947;0;31;2077681;2057082;1638793;188777;0;927;81.0;80.2;63.9;7.4;0.0;0.0
24;2022-07-10;6;8;52;347;0;2;2077687;2057090;1638845;189124;0;929;81.0;80.2;63.9;7.4;0.0;0.0
24;2022-07-11;19;28;363;3382;0;26;2077706;2057118;1639208;192506;0;955;81.0;80.2;63.9;7.5;0.0;0.0
24;2022-07-12;43;56;573;6435;0;99;2077749;2057174;1639781;198941;0;1054;81.0;80.2;63.9;7.8;0.0;0.0
24;2022-07-13;28;48;436;4536;0;46;2077777;2057222;1640217;203477;0;1100;81.0;80.2;63.9;7.9;0.0;0.0
24;2022-07-14;0;4;38;176;0;2;2077777;2057226;1640255;203653;0;1102;81.0;80.2;63.9;7.9;0.0;0.0
24;2022-07-15;33;45;392;4232;0;48;2077810;2057271;1640647;207885;0;1150;81.0;80.2;64.0;8.1;0.0;0.0
24;2022-07-16;14;13;165;1441;0;24;2077824;2057284;1640812;209326;0;1174;81.0;80.2;64.0;8.2;0.0;0.0
24;2022-07-17;1;2;39;151;0;2;2077825;2057286;1640851;209477;0;1176;81.0;80.2;64.0;8.2;0.0;0.0
24;2022-07-18;29;24;261;2814;0;27;2077854;2057310;1641112;212291;0;1203;81.0;80.2;64.0;8.3;0.0;0.0
24;2022-07-19;44;41;430;5395;0;75;2077898;2057351;1641542;217686;0;1278;81.0;80.2;64.0;8.5;0.0;0.0
24;2022-07-20;32;40;311;3969;0;45;2077930;2057391;1641853;221655;0;1323;81.0;80.2;64.0;8.6;0.0;0.1
24;2022-07-21;20;26;380;4601;0;64;2077950;2057417;1642233;226256;0;1387;81.0;80.2;64.0;8.8;0.0;0.1
24;2022-07-22;35;30;382;4257;0;68;2077985;2057447;1642615;230513;0;1455;81.0;80.2;64.0;9.0;0.0;0.1
24;2022-07-23;20;32;148;1363;0;32;2078005;2057479;1642763;231876;0;1487;81.0;80.2;64.0;9.0;0.0;0.1
24;2022-07-24;2;6;35;253;0;8;2078007;2057485;1642798;232129;0;1495;81.0;80.2;64.0;9.1;0.0;0.1
24;2022-07-25;19;32;226;2126;0;35;2078026;2057517;1643024;234255;0;1530;81.0;80.2;64.1;9.1;0.0;0.1
24;2022-07-26;38;37;366;4138;0;74;2078064;2057554;1643390;238393;0;1604;81.0;80.2;64.1;9.3;0.0;0.1
24;2022-07-27;31;35;275;3024;0;62;2078095;2057589;1643665;241417;0;1666;81.0;80.2;64.1;9.4;0.0;0.1
24;2022-07-28;20;37;290;3442;0;67;2078115;2057626;1643955;244859;0;1733;81.0;80.2;64.1;9.5;0.0;0.1
24;2022-07-29;34;44;284;3636;0;58;2078149;2057670;1644239;248495;0;1791;81.0;80.2;64.1;9.7;0.0;0.1
24;2022-07-30;9;14;90;849;0;15;2078158;2057684;1644329;249344;0;1806;81.0;80.2;64.1;9.7;0.0;0.1
24;2022-07-31;2;0;15;116;0;4;2078160;2057684;1644344;249460;0;1810;81.0;80.2;64.1;9.7;0.0;0.1
24;2022-08-01;22;22;161;1408;0;20;2078182;2057706;1644505;250868;0;1830;81.0;80.2;64.1;9.8;0.0;0.1
24;2022-08-02;30;20;198;2811;0;54;2078212;2057726;1644703;253679;0;1884;81.0;80.2;64.1;9.9;0.0;0.1
24;2022-08-03;17;20;183;1936;0;35;2078229;2057746;1644886;255615;0;1919;81.0;80.2;64.1;10.0;0.0;0.1
24;2022-08-04;14;20;189;2200;0;51;2078243;2057766;1645075;257815;0;1970;81.0;80.2;64.1;10.1;0.0;0.1
24;2022-08-05;13;22;205;2667;0;55;2078256;2057788;1645280;260482;0;2025;81.0;80.2;64.1;10.2;0.0;0.1
24;2022-08-06;12;4;65;547;0;13;2078268;2057792;1645345;261029;0;2038;81.0;80.2;64.1;10.2;0.0;0.1
24;2022-08-07;0;0;4;40;0;0;2078268;2057792;1645349;261069;0;2038;81.0;80.2;64.1;10.2;0.0;0.1
24;2022-08-08;13;11;89;1059;0;17;2078281;2057803;1645438;262128;0;2055;81.0;80.2;64.2;10.2;0.0;0.1
24;2022-08-09;13;22;200;2074;0;49;2078294;2057825;1645638;264202;0;2104;81.0;80.2;64.2;10.3;0.0;0.1
24;2022-08-10;18;22;123;1517;0;37;2078312;2057847;1645761;265719;0;2141;81.0;80.2;64.2;10.4;0.0;0.1
24;2022-08-11;10;17;124;1577;0;43;2078322;2057864;1645885;267296;0;2184;81.0;80.2;64.2;10.4;0.0;0.1
24;2022-08-12;16;18;163;1748;0;49;2078338;2057882;1646048;269044;0;2233;81.0;80.2;64.2;10.5;0.0;0.1
24;2022-08-13;6;10;38;387;0;5;2078344;2057892;1646086;269431;0;2238;81.0;80.2;64.2;10.5;0.0;0.1
24;2022-08-14;0;2;10;22;0;0;2078344;2057894;1646096;269453;0;2238;81.0;80.2;64.2;10.5;0.0;0.1
24;2022-08-15;5;3;7;23;0;2;2078349;2057897;1646103;269476;0;2240;81.0;80.2;64.2;10.5;0.0;0.1
24;2022-08-16;17;18;108;1094;0;29;2078366;2057915;1646211;270570;0;2269;81.0;80.2;64.2;10.5;0.0;0.1
24;2022-08-17;14;20;108;1248;0;30;2078380;2057935;1646319;271818;0;2299;81.0;80.2;64.2;10.6;0.0;0.1
24;2022-08-18;15;11;92;1442;0;39;2078395;2057946;1646411;273260;0;2338;81.0;80.2;64.2;10.7;0.0;0.1
24;2022-08-19;13;19;134;1451;0;39;2078408;2057965;1646545;274711;0;2377;81.0;80.2;64.2;10.7;0.0;0.1
24;2022-08-20;9;6;36;331;0;12;2078417;2057971;1646581;275042;0;2389;81.0;80.2;64.2;10.7;0.0;0.1
24;2022-08-21;1;2;7;101;0;2;2078418;2057973;1646588;275143;0;2391;81.0;80.2;64.2;10.7;0.0;0.1
24;2022-08-22;10;15;71;663;0;43;2078428;2057988;1646659;275806;0;2434;81.0;80.2;64.2;10.8;0.0;0.1
24;2022-08-23;25;16;128;1581;0;37;2078453;2058004;1646787;277387;0;2471;81.0;80.2;64.2;10.8;0.0;0.1
24;2022-08-24;13;25;96;907;0;52;2078466;2058029;1646883;278294;0;2523;81.0;80.2;64.2;10.9;0.0;0.1
24;2022-08-25;15;14;115;1305;0;43;2078481;2058043;1646998;279599;0;2566;81.0;80.2;64.2;10.9;0.0;0.1
24;2022-08-26;19;30;137;1613;0;51;2078500;2058073;1647135;281212;0;2617;81.0;80.2;64.2;11.0;0.0;0.1
24;2022-08-27;10;13;38;356;0;19;2078510;2058086;1647173;281568;0;2636;81.0;80.2;64.2;11.0;0.0;0.1
24;2022-08-28;0;5;3;35;0;2;2078510;2058091;1647176;281603;0;2638;81.0;80.2;64.2;11.0;0.0;0.1
24;2022-08-29;7;15;78;706;0;21;2078517;2058106;1647254;282309;0;2659;81.0;80.2;64.2;11.0;0.0;0.1
24;2022-08-30;24;24;123;1531;0;55;2078541;2058130;1647377;283840;0;2714;81.0;80.2;64.2;11.1;0.0;0.1
24;2022-08-31;16;21;81;897;0;33;2078557;2058151;1647458;284737;0;2747;81.0;80.2;64.2;11.1;0.0;0.1
24;2022-09-01;15;20;104;1286;0;42;2078572;2058171;1647562;286023;0;2789;81.0;80.2;64.2;11.2;0.0;0.1
24;2022-09-02;19;21;156;1577;0;48;2078591;2058192;1647718;287600;0;2837;81.0;80.2;64.2;11.2;0.0;0.1
24;2022-09-03;10;13;75;487;0;12;2078601;2058205;1647793;288087;0;2849;81.0;80.2;64.2;11.2;0.0;0.1
24;2022-09-04;0;0;3;24;0;1;2078601;2058205;1647796;288111;0;2850;81.0;80.2;64.2;11.2;0.0;0.1
24;2022-09-05;12;15;80;801;0;39;2078613;2058220;1647876;288912;0;2889;81.0;80.2;64.2;11.3;0.0;0.1
24;2022-09-06;17;20;127;1831;0;67;2078630;2058240;1648003;290743;0;2956;81.0;80.2;64.3;11.3;0.0;0.1
24;2022-09-07;13;16;59;823;0;28;2078643;2058256;1648062;291566;0;2984;81.0;80.2;64.3;11.4;0.0;0.1
24;2022-09-08;13;17;118;1464;0;46;2078656;2058273;1648180;293030;0;3030;81.0;80.2;64.3;11.4;0.0;0.1
24;2022-09-09;29;29;160;1625;0;46;2078685;2058302;1648340;294655;0;3076;81.0;80.2;64.3;11.5;0.0;0.1
24;2022-09-10;5;13;50;280;0;9;2078690;2058315;1648390;294935;0;3085;81.0;80.2;64.3;11.5;0.0;0.1
24;2022-09-11;1;1;2;21;0;1;2078691;2058316;1648392;294956;0;3086;81.0;80.2;64.3;11.5;0.0;0.1
24;2022-09-12;7;7;70;665;0;31;2078698;2058323;1648462;295621;0;3117;81.0;80.2;64.3;11.5;0.0;0.1
24;2022-09-13;15;16;134;1258;0;48;2078713;2058339;1648596;296879;0;3165;81.0;80.2;64.3;11.6;0.0;0.1
24;2022-09-14;16;10;92;812;0;27;2078729;2058349;1648688;297691;0;3192;81.0;80.3;64.3;11.6;0.0;0.1
24;2022-09-15;15;16;90;1396;0;41;2078744;2058365;1648778;299087;0;3233;81.0;80.3;64.3;11.7;0.0;0.1
24;2022-09-16;24;24;152;1573;0;68;2078768;2058389;1648930;300660;0;3301;81.0;80.3;64.3;11.7;0.0;0.1
24;2022-09-17;9;5;49;410;0;12;2078777;2058394;1648979;301070;0;3313;81.0;80.3;64.3;11.7;0.0;0.1
24;2022-09-18;0;0;4;48;0;8;2078777;2058394;1648983;301118;0;3321;81.0;80.3;64.3;11.7;0.0;0.1
24;2022-09-19;8;8;45;626;0;16;2078785;2058402;1649028;301744;0;3337;81.0;80.3;64.3;11.8;0.0;0.1
24;2022-09-20;12;16;114;1320;0;62;2078797;2058418;1649142;303064;0;3399;81.0;80.3;64.3;11.8;0.0;0.1
24;2022-09-21;14;13;70;852;0;29;2078811;2058431;1649212;303916;0;3428;81.0;80.3;64.3;11.8;0.0;0.1
24;2022-09-22;14;9;102;1407;0;36;2078825;2058440;1649314;305323;0;3464;81.0;80.3;64.3;11.9;0.0;0.1
24;2022-09-23;26;20;161;1604;0;69;2078851;2058460;1649475;306927;0;3533;81.0;80.3;64.3;12.0;0.0;0.1
24;2022-09-24;7;14;61;410;0;13;2078858;2058474;1649536;307337;0;3546;81.0;80.3;64.3;12.0;0.0;0.1
24;2022-09-25;0;1;6;49;0;4;2078858;2058475;1649542;307386;0;3550;81.0;80.3;64.3;12.0;0.0;0.1
24;2022-09-26;8;7;54;706;0;26;2078866;2058482;1649596;308092;0;3576;81.1;80.3;64.3;12.0;0.0;0.1
24;2022-09-27;15;12;110;1341;0;76;2078881;2058494;1649706;309433;0;3652;81.1;80.3;64.3;12.1;0.0;0.1
24;2022-09-28;21;22;82;771;0;35;2078902;2058516;1649788;310204;0;3687;81.1;80.3;64.3;12.1;0.0;0.1
24;2022-09-29;14;17;76;1113;1;44;2078916;2058533;1649864;311317;1;3731;81.1;80.3;64.3;12.1;0.0;0.1
24;2022-09-30;19;27;139;1489;11;63;2078935;2058560;1650003;312806;12;3794;81.1;80.3;64.3;12.2;0.0;0.1
24;2022-10-01;3;6;39;330;13;12;2078938;2058566;1650042;313136;25;3806;81.1;80.3;64.3;12.2;0.0;0.1
24;2022-10-02;0;0;5;37;11;4;2078938;2058566;1650047;313173;36;3810;81.1;80.3;64.3;12.2;0.0;0.1
24;2022-10-03;13;14;74;542;77;31;2078951;2058580;1650121;313715;113;3841;81.1;80.3;64.3;12.2;0.0;0.1
24;2022-10-04;23;14;90;1318;169;96;2078974;2058594;1650211;315033;282;3937;81.1;80.3;64.3;12.3;0.0;0.2
24;2022-10-05;7;15;57;731;160;53;2078981;2058609;1650268;315764;442;3990;81.1;80.3;64.3;12.3;0.0;0.2
24;2022-10-06;8;12;93;1192;275;76;2078989;2058621;1650361;316956;717;4066;81.1;80.3;64.3;12.4;0.0;0.2
24;2022-10-07;25;29;121;1749;814;147;2079014;2058650;1650482;318705;1531;4213;81.1;80.3;64.3;12.4;0.1;0.2
24;2022-10-08;7;15;58;455;276;39;2079021;2058665;1650540;319160;1807;4252;81.1;80.3;64.4;12.4;0.1;0.2
24;2022-10-09;1;0;8;51;19;12;2079022;2058665;1650548;319211;1826;4264;81.1;80.3;64.4;12.4;0.1;0.2
24;2022-10-10;11;13;64;817;675;119;2079033;2058678;1650612;320028;2501;4383;81.1;80.3;64.4;12.5;0.1;0.2
24;2022-10-11;10;13;104;1896;1643;266;2079043;2058691;1650716;321924;4144;4649;81.1;80.3;64.4;12.6;0.2;0.2
24;2022-10-12;14;15;83;1220;1075;183;2079057;2058706;1650799;323144;5219;4832;81.1;80.3;64.4;12.6;0.2;0.2
24;2022-10-13;19;8;90;2029;1952;310;2079076;2058714;1650889;325173;7171;5142;81.1;80.3;64.4;12.7;0.3;0.2
24;2022-10-14;19;20;169;2416;2307;363;2079095;2058734;1651058;327589;9478;5505;81.1;80.3;64.4;12.8;0.4;0.2
24;2022-10-15;6;9;91;529;566;126;2079101;2058743;1651149;328118;10044;5631;81.1;80.3;64.4;12.8;0.4;0.2
24;2022-10-16;0;0;12;52;57;14;2079101;2058743;1651161;328170;10101;5645;81.1;80.3;64.4;12.8;0.4;0.2
24;2022-10-17;9;8;63;1011;1079;180;2079110;2058751;1651224;329181;11180;5825;81.1;80.3;64.4;12.8;0.4;0.2
24;2022-10-18;11;5;118;1916;2082;395;2079121;2058756;1651342;331097;13262;6220;81.1;80.3;64.4;12.9;0.5;0.2
24;2022-10-19;19;16;92;1418;1584;322;2079140;2058772;1651434;332515;14846;6542;81.1;80.3;64.4;13.0;0.6;0.3
